,Hurricane Code,Hurricane Name,Timestamp,Status,Latitude,Longitude,Maximum Sustained Winds,Minimum Pressure,Radius of Maximum Winds,Shear Magnitude (kts),Shear Direction (deg)
971,AL102023,IDALIA,2023-09-01 18:00:00,EX,32.1,-67.1,50,999,100,,
972,AL102023,IDALIA,2023-09-02 00:00:00,EX,31.9,-65.7,50,999,100,,
973,AL102023,IDALIA,2023-09-02 06:00:00,EX,31.8,-64.7,50,999,80,,
974,AL102023,IDALIA,2023-09-02 12:00:00,EX,31.8,-63.9,50,998,90,,
975,AL102023,IDALIA,2023-09-02 18:00:00,EX,31.8,-63.1,50,997,80,,
976,AL102023,IDALIA,2023-09-03 00:00:00,EX,32.0,-62.2,50,996,80,,
977,AL102023,IDALIA,2023-09-03 06:00:00,EX,32.5,-61.3,50,994,80,,
978,AL102023,IDALIA,2023-09-03 12:00:00,EX,33.4,-60.5,50,992,80,,
979,AL102023,IDALIA,2023-09-03 18:00:00,EX,34.9,-59.7,55,990,80,,
980,AL102023,IDALIA,2023-09-04 00:00:00,EX,36.2,-58.9,60,988,80,,
981,AL102023,IDALIA,2023-09-04 06:00:00,EX,37.6,-58.0,60,985,80,,
982,AL102023,IDALIA,2023-09-04 12:00:00,EX,39.2,-57.5,55,985,90,,
983,AL102023,IDALIA,2023-09-04 18:00:00,EX,40.5,-57.9,55,986,80,,
984,AL102023,IDALIA,2023-09-05 00:00:00,EX,41.1,-58.7,50,986,50,,
985,AL102023,IDALIA,2023-09-05 06:00:00,EX,41.6,-59.1,50,986,50,,
986,AL102023,IDALIA,2023-09-05 12:00:00,EX,42.2,-59.3,45,986,120,,
987,AL102023,IDALIA,2023-09-05 18:00:00,EX,42.6,-59.8,40,987,120,,
988,AL102023,IDALIA,2023-09-06 00:00:00,EX,42.6,-60.5,35,988,120,,
989,AL102023,IDALIA,2023-09-06 06:00:00,EX,42.6,-61.4,35,991,120,,
990,AL102023,IDALIA,2023-09-06 12:00:00,EX,42.6,-62.0,35,992,120,,
991,AL102023,IDALIA,2023-09-06 18:00:00,EX,42.6,-62.8,35,994,120,,
992,AL102023,IDALIA,2023-09-07 00:00:00,EX,42.9,-62.9,30,996,120,,
993,AL102023,IDALIA,2023-09-07 06:00:00,EX,43.0,-62.1,30,998,90,,
994,AL102023,IDALIA,2023-09-07 12:00:00,EX,43.2,-61.1,30,1000,40,,
995,AL102023,IDALIA,2023-09-07 18:00:00,EX,43.6,-60.1,30,1001,40,,
996,AL102023,IDALIA,2023-09-08 00:00:00,EX,44.3,-59.3,30,1002,40,,
997,AL102023,IDALIA,2023-09-08 06:00:00,EX,45.2,-58.3,30,1003,40,,
998,AL112021,JULIAN,2021-08-28 12:00:00,LO,32.1,-51.7,25,1010,50,,
999,AL112021,JULIAN,2021-08-28 18:00:00,TD,32.2,-51.0,30,1008,50,12.5,118
1000,AL112021,JULIAN,2021-08-29 00:00:00,TD,32.6,-50.1,30,1006,50,14.8,120
1001,AL112021,JULIAN,2021-08-29 06:00:00,TS,33.5,-49.3,35,1003,40,18.4,91
1002,AL112021,JULIAN,2021-08-29 12:00:00,TS,34.5,-47.8,45,997,30,22.5,73
1003,AL112021,JULIAN,2021-08-29 18:00:00,TS,35.9,-45.7,50,995,25,28.8,50
1004,AL112021,JULIAN,2021-08-30 00:00:00,TS,37.1,-42.6,50,994,20,33.2,42
1005,AL112021,JULIAN,2021-08-30 06:00:00,TS,38.9,-40.0,50,993,20,33.8,40
1006,AL112021,JULIAN,2021-08-30 12:00:00,EX,40.6,-37.9,50,993,25,,
1007,AL112021,JULIAN,2021-08-30 18:00:00,EX,42.5,-36.0,45,995,30,,
1008,AL112021,JULIAN,2021-08-31 00:00:00,EX,44.8,-35.1,45,997,40,,
1009,AL112021,JULIAN,2021-08-31 06:00:00,EX,47.5,-34.5,45,999,60,,
1010,AL112021,JULIAN,2021-08-31 12:00:00,EX,50.5,-35.5,45,1000,70,,
1011,AL112022,ELEVEN,2022-09-26 18:00:00,LO,13.8,-35.8,25,1009,60,,
1012,AL112022,ELEVEN,2022-09-27 00:00:00,LO,13.6,-35.4,25,1009,60,,
1013,AL112022,ELEVEN,2022-09-27 06:00:00,LO,13.6,-35.0,25,1009,60,,
1014,AL112022,ELEVEN,2022-09-27 12:00:00,LO,13.8,-34.7,25,1009,60,,
1015,AL112022,ELEVEN,2022-09-27 18:00:00,LO,14.1,-34.5,25,1009,60,,
1016,AL112022,ELEVEN,2022-09-28 00:00:00,TD,14.5,-34.3,30,1008,60,6.1,39
1017,AL112022,ELEVEN,2022-09-28 06:00:00,TD,15.1,-34.2,30,1008,60,7.6,39
1018,AL112022,ELEVEN,2022-09-28 12:00:00,TD,15.7,-34.3,25,1009,60,8.2,42
1019,AL112022,ELEVEN,2022-09-28 18:00:00,TD,16.2,-34.7,25,1009,60,12.7,45
1020,AL112022,ELEVEN,2022-09-29 00:00:00,TD,16.7,-35.2,25,1009,60,13.1,49
1021,AL112022,ELEVEN,2022-09-29 06:00:00,TD,17.5,-36.0,25,1009,60,15.9,59
1022,AL112022,ELEVEN,2022-09-29 12:00:00,LO,18.3,-36.9,25,1009,80,,
1023,AL112023,JOSE,2023-08-29 00:00:00,TD,27.7,-51.7,30,1014,30,12.5,134
1024,AL112023,JOSE,2023-08-29 06:00:00,TD,27.7,-51.5,30,1013,30,9.9,149
1025,AL112023,JOSE,2023-08-29 12:00:00,TD,27.9,-51.5,30,1012,30,6.4,143
1026,AL112023,JOSE,2023-08-29 18:00:00,TD,28.0,-51.8,30,1012,30,9.3,112
1027,AL112023,JOSE,2023-08-30 00:00:00,TD,28.0,-52.1,30,1011,30,11.3,143
1028,AL112023,JOSE,2023-08-30 06:00:00,TD,28.1,-52.1,30,1010,30,8.8,169
1029,AL112023,JOSE,2023-08-30 12:00:00,TD,28.1,-52.1,30,1010,30,6.1,152
1030,AL112023,JOSE,2023-08-30 18:00:00,TD,28.2,-52.1,30,1010,25,10.4,156
1031,AL112023,JOSE,2023-08-31 00:00:00,TS,28.3,-52.1,35,1009,20,12.0,189
1032,AL112023,JOSE,2023-08-31 06:00:00,TS,28.6,-52.1,40,1006,15,13.0,194
1033,AL112023,JOSE,2023-08-31 12:00:00,TS,29.3,-52.1,45,1004,10,17.5,198
1034,AL112023,JOSE,2023-08-31 18:00:00,TS,30.4,-52.3,50,999,5,24.6,200
1035,AL112023,JOSE,2023-09-01 00:00:00,TS,31.6,-52.5,55,996,5,28.2,205
1036,AL112023,JOSE,2023-09-01 06:00:00,TS,32.9,-52.4,55,996,10,27.2,206
1037,AL112023,JOSE,2023-09-01 12:00:00,TS,34.9,-51.4,50,997,20,20.2,185
1038,AL112023,JOSE,2023-09-01 18:00:00,TS,37.4,-49.8,50,997,20,15.1,136
1039,AL122021,LARRY,2021-08-31 18:00:00,TD,11.5,-20.6,30,1006,50,6.5,228
1040,AL122021,LARRY,2021-09-01 00:00:00,TS,11.9,-22.5,35,1005,45,5.5,230
1041,AL122021,LARRY,2021-09-01 06:00:00,TS,12.2,-24.5,40,1004,40,9.6,246
1042,AL122021,LARRY,2021-09-01 12:00:00,TS,12.4,-26.5,45,1003,30,4.0,247
1043,AL122021,LARRY,2021-09-01 18:00:00,TS,12.5,-28.4,55,999,20,2.1,117
1044,AL122021,LARRY,2021-09-02 00:00:00,TS,12.7,-30.0,60,996,20,4.5,138
1045,AL122021,LARRY,2021-09-02 06:00:00,HU,13.0,-31.6,65,991,15,6.3,125
1046,AL122021,LARRY,2021-09-02 12:00:00,HU,13.3,-33.3,70,987,15,6.8,118
1047,AL122021,LARRY,2021-09-02 18:00:00,HU,13.6,-35.0,70,987,20,7.0,110
1048,AL122021,LARRY,2021-09-03 00:00:00,HU,13.9,-36.7,75,985,20,6.8,94
1049,AL122021,LARRY,2021-09-03 06:00:00,HU,14.1,-38.4,80,983,20,4.0,97
1050,AL122021,LARRY,2021-09-03 12:00:00,HU,14.4,-40.0,80,980,20,2.9,114
1051,AL122021,LARRY,2021-09-03 18:00:00,HU,14.7,-41.4,90,973,20,0.8,227
1052,AL122021,LARRY,2021-09-04 00:00:00,HU,15.2,-42.7,100,964,20,3.3,14
1053,AL122021,LARRY,2021-09-04 06:00:00,HU,15.8,-44.0,110,956,20,2.1,93
1054,AL122021,LARRY,2021-09-04 12:00:00,HU,16.4,-45.3,110,956,25,2.9,88
1055,AL122021,LARRY,2021-09-04 18:00:00,HU,17.0,-46.5,105,958,30,4.4,66
1056,AL122021,LARRY,2021-09-05 00:00:00,HU,17.7,-47.5,105,958,30,6.0,70
1057,AL122021,LARRY,2021-09-05 06:00:00,HU,18.4,-48.5,105,958,30,9.0,69
1058,AL122021,LARRY,2021-09-05 12:00:00,HU,19.2,-49.4,110,953,30,11.6,71
1059,AL122021,LARRY,2021-09-05 18:00:00,HU,20.0,-50.3,110,953,30,10.5,68
1060,AL122021,LARRY,2021-09-06 00:00:00,HU,20.7,-51.2,110,953,40,14.0,60
1061,AL122021,LARRY,2021-09-06 06:00:00,HU,21.2,-52.0,105,956,40,13.1,58
1062,AL122021,LARRY,2021-09-06 12:00:00,HU,21.6,-52.7,105,956,40,14.9,69
1063,AL122021,LARRY,2021-09-06 18:00:00,HU,22.1,-53.5,105,956,40,16.6,63
1064,AL122021,LARRY,2021-09-07 00:00:00,HU,22.7,-54.2,105,956,40,19.0,69
1065,AL122021,LARRY,2021-09-07 06:00:00,HU,23.3,-54.8,100,960,40,19.3,84
1066,AL122021,LARRY,2021-09-07 12:00:00,HU,24.0,-55.4,95,963,40,17.4,89
1067,AL122021,LARRY,2021-09-07 18:00:00,HU,24.7,-56.0,95,965,40,14.8,86
1068,AL122021,LARRY,2021-09-08 00:00:00,HU,25.4,-56.5,95,966,40,13.0,82
1069,AL122021,LARRY,2021-09-08 06:00:00,HU,26.2,-57.1,95,966,50,11.1,83
1070,AL122021,LARRY,2021-09-08 12:00:00,HU,27.2,-57.9,90,966,50,8.2,59
1071,AL122021,LARRY,2021-09-08 18:00:00,HU,28.2,-58.9,90,967,60,8.7,37
1072,AL122021,LARRY,2021-09-09 00:00:00,HU,29.1,-59.9,85,968,60,8.0,33
1073,AL122021,LARRY,2021-09-09 06:00:00,HU,30.1,-60.8,80,968,60,7.6,61
1074,AL122021,LARRY,2021-09-09 12:00:00,HU,31.3,-61.5,80,966,60,7.0,28
1075,AL122021,LARRY,2021-09-09 18:00:00,HU,32.8,-62.1,80,966,60,7.4,2
1076,AL122021,LARRY,2021-09-10 00:00:00,HU,34.4,-62.3,80,966,60,8.1,15
1077,AL122021,LARRY,2021-09-10 06:00:00,HU,36.5,-62.2,75,964,60,9.8,26
1078,AL122021,LARRY,2021-09-10 12:00:00,HU,38.9,-61.1,70,961,60,15.6,29
1079,AL122021,LARRY,2021-09-10 18:00:00,HU,41.9,-59.5,70,958,70,21.5,30
1080,AL122021,LARRY,2021-09-11 00:00:00,HU,45.1,-56.6,70,958,70,25.1,30
1081,AL122021,LARRY,2021-09-11 03:30:00,HU,47.3,-54.6,70,958,70,,
1082,AL122021,LARRY,2021-09-11 06:00:00,HU,48.8,-53.3,65,959,70,31.8,29
1083,AL122021,LARRY,2021-09-11 12:00:00,EX,52.5,-49.7,60,963,70,,
1084,AL122021,LARRY,2021-09-11 18:00:00,EX,55.3,-46.8,55,967,70,,
1085,AL122022,TWELVE,2022-10-04 12:00:00,TD,13.6,-29.5,30,1007,40,5.1,56
1086,AL122022,TWELVE,2022-10-04 18:00:00,TD,14.2,-30.2,30,1007,40,12.2,34
1087,AL122022,TWELVE,2022-10-05 00:00:00,TD,14.6,-30.5,30,1007,50,15.1,39
1088,AL122022,TWELVE,2022-10-05 06:00:00,TD,15.0,-30.9,30,1007,60,20.1,56
1089,AL122022,TWELVE,2022-10-05 12:00:00,TD,15.3,-31.5,30,1007,60,21.7,67
1090,AL122022,TWELVE,2022-10-05 18:00:00,TD,16.0,-31.9,30,1007,60,22.9,66
1091,AL122022,TWELVE,2022-10-06 00:00:00,TD,17.0,-32.1,30,1007,60,27.4,65
1092,AL122022,TWELVE,2022-10-06 06:00:00,TD,17.7,-32.8,30,1007,60,28.5,66
1093,AL122022,TWELVE,2022-10-06 12:00:00,TD,18.1,-33.9,30,1008,60,28.2,65
1094,AL122022,TWELVE,2022-10-06 18:00:00,TD,18.7,-35.0,30,1009,60,32.2,67
1095,AL122023,KATIA,2023-08-30 00:00:00,LO,14.9,-21.3,25,1008,90,,
1096,AL122023,KATIA,2023-08-30 06:00:00,LO,15.2,-22.4,25,1007,80,,
1097,AL122023,KATIA,2023-08-30 12:00:00,LO,15.4,-23.4,25,1007,70,,
1098,AL122023,KATIA,2023-08-30 18:00:00,LO,15.5,-24.1,25,1007,60,,
1099,AL122023,KATIA,2023-08-31 00:00:00,LO,15.8,-24.8,25,1007,60,,
1100,AL122023,KATIA,2023-08-31 06:00:00,LO,16.1,-25.5,25,1007,60,,
1101,AL122023,KATIA,2023-08-31 12:00:00,LO,16.5,-26.2,30,1006,60,,
1102,AL122023,KATIA,2023-08-31 18:00:00,TD,17.0,-27.0,30,1006,50,6.3,314
1103,AL122023,KATIA,2023-09-01 00:00:00,TD,17.7,-27.6,30,1006,50,9.2,334
1104,AL122023,KATIA,2023-09-01 06:00:00,TD,18.5,-27.9,30,1006,50,10.1,356
1105,AL122023,KATIA,2023-09-01 12:00:00,TD,19.3,-28.1,30,1006,50,12.5,352
1106,AL122023,KATIA,2023-09-01 18:00:00,TD,20.2,-28.3,30,1006,50,15.0,4
1107,AL122023,KATIA,2023-09-02 00:00:00,TS,21.1,-28.5,35,1005,40,17.1,10
1108,AL122023,KATIA,2023-09-02 06:00:00,TS,22.3,-28.8,40,1004,30,18.9,11
1109,AL122023,KATIA,2023-09-02 12:00:00,TS,23.5,-29.4,45,1000,30,19.6,15
1110,AL122023,KATIA,2023-09-02 18:00:00,TS,24.5,-30.1,50,998,30,17.6,17
1111,AL122023,KATIA,2023-09-03 00:00:00,TS,25.3,-30.9,45,1000,40,19.9,13
1112,AL122023,KATIA,2023-09-03 06:00:00,TS,26.0,-31.5,40,1002,40,23.7,16
1113,AL122023,KATIA,2023-09-03 12:00:00,TS,26.5,-32.0,35,1006,40,24.6,24
1114,AL122023,KATIA,2023-09-03 18:00:00,TS,26.9,-32.7,35,1006,50,24.0,29
1115,AL122023,KATIA,2023-09-04 00:00:00,TD,27.1,-33.3,30,1007,50,23.9,37
1116,AL122023,KATIA,2023-09-04 06:00:00,LO,27.4,-33.6,30,1008,60,,
1117,AL122023,KATIA,2023-09-04 12:00:00,LO,27.7,-34.0,30,1009,60,,
1118,AL122023,KATIA,2023-09-04 18:00:00,LO,27.9,-34.4,30,1010,60,,
1119,AL122023,KATIA,2023-09-05 00:00:00,LO,28.0,-34.5,25,1010,60,,
1120,AL122023,KATIA,2023-09-05 06:00:00,LO,28.2,-34.6,25,1010,60,,
1121,AL122023,KATIA,2023-09-05 12:00:00,LO,28.3,-34.6,25,1010,60,,
1122,AL122023,KATIA,2023-09-05 18:00:00,LO,28.3,-34.2,25,1010,50,,
1123,AL122023,KATIA,2023-09-06 00:00:00,LO,28.0,-33.7,25,1010,50,,
1124,AL122023,KATIA,2023-09-06 06:00:00,LO,27.6,-33.1,25,1010,50,,
1125,AL122023,KATIA,2023-09-06 12:00:00,LO,27.4,-32.2,25,1011,50,,
1126,AL122023,KATIA,2023-09-06 18:00:00,LO,26.7,-31.8,25,1011,50,,
1127,AL122023,KATIA,2023-09-07 00:00:00,LO,26.0,-31.8,30,1010,50,,
1128,AL122023,KATIA,2023-09-07 06:00:00,LO,25.4,-32.2,30,1010,50,,
1129,AL122023,KATIA,2023-09-07 12:00:00,LO,24.6,-32.7,25,1011,50,,
1130,AL122023,KATIA,2023-09-07 18:00:00,LO,24.0,-33.8,25,1011,50,,
1131,AL122023,KATIA,2023-09-08 00:00:00,LO,23.2,-34.8,25,1011,50,,
1132,AL122023,KATIA,2023-09-08 06:00:00,LO,22.3,-36.0,25,1011,50,,
1133,AL122023,KATIA,2023-09-08 12:00:00,LO,21.5,-37.6,25,1011,50,,
1134,AL122023,KATIA,2023-09-08 18:00:00,LO,20.5,-39.2,25,1011,50,,
1135,AL122023,KATIA,2023-09-09 00:00:00,LO,19.6,-40.9,25,1011,50,,
1136,AL122023,KATIA,2023-09-09 06:00:00,LO,18.4,-42.0,25,1011,50,,
1137,AL122023,KATIA,2023-09-09 12:00:00,LO,17.6,-42.9,25,1011,50,,
1138,AL122023,KATIA,2023-09-09 18:00:00,LO,16.8,-43.7,25,1011,50,,
1139,AL122023,KATIA,2023-09-10 00:00:00,LO,16.0,-44.5,20,1012,40,,
1140,AL122023,KATIA,2023-09-10 06:00:00,LO,15.4,-45.5,20,1012,40,,
1141,AL122023,KATIA,2023-09-10 12:00:00,LO,15.0,-46.3,20,1012,40,,
1142,AL122023,KATIA,2023-09-10 18:00:00,LO,14.8,-46.9,20,1012,40,,
1143,AL122023,KATIA,2023-09-11 00:00:00,LO,14.6,-47.4,20,1012,30,,
1144,AL122023,KATIA,2023-09-11 06:00:00,LO,14.5,-47.9,20,1012,30,,
1145,AL122023,KATIA,2023-09-11 12:00:00,LO,14.4,-48.1,20,1012,30,,
1146,AL122023,KATIA,2023-09-11 18:00:00,LO,14.4,-48.3,20,1012,30,,
1147,AL122023,KATIA,2023-09-12 00:00:00,LO,14.4,-48.3,20,1012,20,,
1148,AL122023,KATIA,2023-09-12 06:00:00,LO,14.5,-48.3,20,1012,20,,
1149,AL122023,KATIA,2023-09-12 12:00:00,LO,14.6,-48.2,20,1012,20,,
1150,AL122023,KATIA,2023-09-12 18:00:00,LO,14.7,-48.1,15,1012,20,,
1151,AL122023,KATIA,2023-09-13 00:00:00,LO,14.9,-48.0,15,1012,20,,
1152,AL122023,KATIA,2023-09-13 06:00:00,LO,15.1,-47.8,15,1012,20,,
1153,AL122023,KATIA,2023-09-13 12:00:00,LO,15.0,-47.6,15,1012,20,,
1154,AL122023,KATIA,2023-09-13 18:00:00,LO,14.9,-47.7,15,1012,20,,
1155,AL122023,KATIA,2023-09-14 00:00:00,LO,14.7,-47.8,15,1012,20,,
1156,AL122023,KATIA,2023-09-14 06:00:00,LO,14.5,-48.0,15,1012,20,,
1157,AL122023,KATIA,2023-09-14 12:00:00,LO,14.2,-48.4,15,1012,20,,
1158,AL122023,KATIA,2023-09-14 18:00:00,LO,13.6,-48.8,15,1012,20,,
1159,AL122023,KATIA,2023-09-15 00:00:00,LO,13.0,-49.2,15,1012,20,,
1160,AL122023,KATIA,2023-09-15 06:00:00,LO,12.4,-49.1,15,1012,20,,
1161,AL122023,KATIA,2023-09-15 12:00:00,LO,11.8,-48.8,15,1012,20,,
1162,AL132021,MINDY,2021-09-08 18:00:00,TS,28.4,-86.8,35,1006,30,16.1,53
1163,AL132021,MINDY,2021-09-09 00:00:00,TS,29.5,-85.4,45,1001,30,22.6,43
1164,AL132021,MINDY,2021-09-09 01:15:00,TS,29.7,-85.1,50,1000,30,,
1165,AL132021,MINDY,2021-09-09 06:00:00,TS,30.5,-83.9,35,1001,30,26.0,40
1166,AL132021,MINDY,2021-09-09 12:00:00,TD,31.2,-81.8,30,1005,40,28.3,29
1167,AL132021,MINDY,2021-09-09 18:00:00,TD,31.7,-79.4,30,1005,40,30.1,16
1168,AL132021,MINDY,2021-09-10 00:00:00,LO,32.1,-76.8,30,1005,40,,
1169,AL132021,MINDY,2021-09-10 06:00:00,LO,32.6,-74.0,30,1005,40,,
1170,AL132021,MINDY,2021-09-10 12:00:00,LO,33.2,-71.8,30,1005,40,,
1171,AL132021,MINDY,2021-09-10 18:00:00,LO,33.7,-69.8,30,1006,40,,
1172,AL132022,JULIA,2022-10-06 12:00:00,DB,11.4,-66.5,30,1006,70,,
1173,AL132022,JULIA,2022-10-06 18:00:00,DB,11.6,-67.8,30,1005,70,,
1174,AL132022,JULIA,2022-10-07 00:00:00,TD,11.9,-69.2,30,1004,70,11.2,145
1175,AL132022,JULIA,2022-10-07 03:00:00,TD,12.0,-69.8,30,1004,70,,
1176,AL132022,JULIA,2022-10-07 06:00:00,TD,12.1,-70.6,30,1004,70,13.6,145
1177,AL132022,JULIA,2022-10-07 08:30:00,TD,12.2,-71.2,30,1004,70,,
1178,AL132022,JULIA,2022-10-07 12:00:00,TS,12.5,-72.1,35,1002,60,16.1,155
1179,AL132022,JULIA,2022-10-07 18:00:00,TS,12.8,-73.8,40,1002,50,13.1,154
1180,AL132022,JULIA,2022-10-08 00:00:00,TS,12.8,-75.5,45,999,40,11.0,122
1181,AL132022,JULIA,2022-10-08 06:00:00,TS,12.7,-77.2,50,999,40,8.5,115
1182,AL132022,JULIA,2022-10-08 12:00:00,TS,12.7,-78.9,55,994,30,8.9,150
1183,AL132022,JULIA,2022-10-08 18:00:00,TS,12.6,-80.5,60,993,30,7.4,167
1184,AL132022,JULIA,2022-10-09 00:00:00,HU,12.5,-82.0,65,989,30,5.7,194
1185,AL132022,JULIA,2022-10-09 06:00:00,HU,12.4,-83.3,75,982,25,8.1,212
1186,AL132022,JULIA,2022-10-09 07:15:00,HU,12.4,-83.6,75,982,25,,
1187,AL132022,JULIA,2022-10-09 12:00:00,HU,12.3,-84.7,65,985,25,14.1,222
1188,AL132022,JULIA,2022-10-09 18:00:00,TS,12.3,-86.2,45,988,25,17.9,229
1189,AL132022,JULIA,2022-10-10 00:00:00,TS,12.6,-87.6,40,993,30,15.8,242
1190,AL132022,JULIA,2022-10-10 06:00:00,TS,13.1,-88.8,35,998,30,12.4,267
1191,AL132022,JULIA,2022-10-10 11:00:00,TS,13.6,-89.7,35,1001,30,,
1192,AL132022,JULIA,2022-10-10 12:00:00,TD,13.7,-89.9,30,1002,30,12.6,265
1193,AL132023,LEE,2023-09-05 12:00:00,TD,12.2,-39.6,30,1008,100,9.2,228
1194,AL132023,LEE,2023-09-05 18:00:00,TS,12.9,-41.1,35,1006,60,9.0,236
1195,AL132023,LEE,2023-09-06 00:00:00,TS,13.2,-42.5,45,1003,60,9.5,241
1196,AL132023,LEE,2023-09-06 06:00:00,TS,13.5,-43.9,55,997,30,12.7,239
1197,AL132023,LEE,2023-09-06 12:00:00,TS,14.0,-45.0,60,994,30,15.1,231
1198,AL132023,LEE,2023-09-06 18:00:00,HU,14.6,-46.1,65,991,15,13.8,237
1199,AL132023,LEE,2023-09-07 00:00:00,HU,15.1,-47.1,70,989,15,10.0,243
1200,AL132023,LEE,2023-09-07 06:00:00,HU,15.6,-48.2,75,986,15,3.6,229
1201,AL132023,LEE,2023-09-07 12:00:00,HU,16.1,-49.4,85,980,15,3.7,152
1202,AL132023,LEE,2023-09-07 18:00:00,HU,16.6,-50.7,105,961,15,3.3,77
1203,AL132023,LEE,2023-09-08 00:00:00,HU,17.0,-51.8,135,933,10,7.0,57
1204,AL132023,LEE,2023-09-08 06:00:00,HU,17.5,-53.0,145,926,10,12.7,59
1205,AL132023,LEE,2023-09-08 12:00:00,HU,17.9,-54.1,135,940,10,13.0,62
1206,AL132023,LEE,2023-09-08 18:00:00,HU,18.5,-55.1,125,941,10,13.3,51
1207,AL132023,LEE,2023-09-09 00:00:00,HU,19.0,-56.0,105,958,10,15.6,48
1208,AL132023,LEE,2023-09-09 06:00:00,HU,19.5,-57.0,100,963,10,17.4,62
1209,AL132023,LEE,2023-09-09 12:00:00,HU,20.0,-57.9,100,954,10,14.4,69
1210,AL132023,LEE,2023-09-09 18:00:00,HU,20.4,-58.8,95,958,10,14.4,54
1211,AL132023,LEE,2023-09-10 00:00:00,HU,20.8,-59.5,85,960,10,13.0,56
1212,AL132023,LEE,2023-09-10 06:00:00,HU,21.2,-60.2,90,960,15,15.9,58
1213,AL132023,LEE,2023-09-10 12:00:00,HU,21.5,-60.8,95,956,15,14.9,55
1214,AL132023,LEE,2023-09-10 18:00:00,HU,21.9,-61.4,105,954,15,13.8,49
1215,AL132023,LEE,2023-09-11 00:00:00,HU,22.3,-61.9,105,950,15,12.7,42
1216,AL132023,LEE,2023-09-11 06:00:00,HU,22.8,-62.5,105,950,15,12.7,45
1217,AL132023,LEE,2023-09-11 12:00:00,HU,23.2,-63.2,105,948,15,15.7,58
1218,AL132023,LEE,2023-09-11 18:00:00,HU,23.5,-63.9,100,948,15,13.6,56
1219,AL132023,LEE,2023-09-12 00:00:00,HU,23.7,-64.5,100,948,25,11.7,45
1220,AL132023,LEE,2023-09-12 06:00:00,HU,23.9,-65.1,100,948,25,15.1,55
1221,AL132023,LEE,2023-09-12 12:00:00,HU,24.1,-65.7,100,948,30,18.2,65
1222,AL132023,LEE,2023-09-12 18:00:00,HU,24.5,-66.2,100,946,30,16.7,69
1223,AL132023,LEE,2023-09-13 00:00:00,HU,24.9,-66.6,100,946,30,15.4,62
1224,AL132023,LEE,2023-09-13 06:00:00,HU,25.3,-66.9,100,948,30,18.3,77
1225,AL132023,LEE,2023-09-13 12:00:00,HU,26.0,-67.2,95,950,40,17.2,69
1226,AL132023,LEE,2023-09-13 18:00:00,HU,26.8,-67.6,90,951,50,14.3,47
1227,AL132023,LEE,2023-09-14 00:00:00,HU,27.6,-67.8,90,951,50,14.1,29
1228,AL132023,LEE,2023-09-14 06:00:00,HU,28.5,-68.0,85,953,50,17.6,40
1229,AL132023,LEE,2023-09-14 12:00:00,HU,29.8,-68.2,80,955,50,19.4,37
1230,AL132023,LEE,2023-09-14 18:00:00,HU,31.1,-68.3,75,955,60,24.2,26
1231,AL132023,LEE,2023-09-15 00:00:00,HU,32.1,-67.8,75,955,60,23.1,18
1232,AL132023,LEE,2023-09-15 06:00:00,HU,33.6,-67.6,75,957,60,29.3,18
1233,AL132023,LEE,2023-09-15 12:00:00,HU,35.1,-67.1,75,962,60,35.8,16
1234,AL132023,LEE,2023-09-15 18:00:00,HU,37.1,-66.7,75,962,75,42.8,17
1235,AL132023,LEE,2023-09-16 00:00:00,HU,38.7,-65.9,75,963,90,40.1,18
1236,AL132023,LEE,2023-09-16 06:00:00,EX,40.9,-66.0,70,965,100,,
1237,AL132023,LEE,2023-09-16 12:00:00,EX,42.7,-66.3,65,965,100,,
1238,AL132023,LEE,2023-09-16 18:00:00,EX,43.8,-66.4,55,968,100,,
1239,AL132023,LEE,2023-09-16 20:00:00,EX,44.3,-66.3,55,970,100,,
1240,AL132023,LEE,2023-09-17 00:00:00,EX,44.7,-66.2,55,979,100,,
1241,AL132023,LEE,2023-09-17 06:00:00,EX,45.9,-64.8,50,986,120,,
1242,AL132023,LEE,2023-09-17 12:00:00,EX,47.3,-63.0,40,989,120,,
1243,AL132023,LEE,2023-09-17 18:00:00,EX,48.6,-60.1,40,989,120,,
1244,AL132023,LEE,2023-09-18 00:00:00,EX,50.7,-57.9,35,994,120,,
1245,AL132023,LEE,2023-09-18 06:00:00,EX,51.7,-53.2,35,994,120,,
1246,AL132023,LEE,2023-09-18 12:00:00,EX,52.6,-48.6,40,993,120,,
1247,AL132023,LEE,2023-09-18 18:00:00,EX,53.0,-42.0,40,993,120,,
1248,AL142021,NICHOLAS,2021-09-12 12:00:00,TS,21.0,-95.2,35,1008,80,18.5,56
1249,AL142021,NICHOLAS,2021-09-12 18:00:00,TS,22.4,-95.6,35,1008,80,19.6,54
1250,AL142021,NICHOLAS,2021-09-13 00:00:00,TS,23.7,-96.1,40,1007,50,20.4,50
1251,AL142021,NICHOLAS,2021-09-13 06:00:00,TS,24.8,-96.5,50,1001,30,22.4,64
1252,AL142021,NICHOLAS,2021-09-13 12:00:00,TS,25.9,-96.7,50,1000,30,22.8,74
1253,AL142021,NICHOLAS,2021-09-13 18:00:00,TS,27.0,-96.6,55,998,30,23.5,75
1254,AL142021,NICHOLAS,2021-09-14 00:00:00,HU,28.0,-96.2,65,988,25,26.8,81
